,CD_ORGAO,NM_ORGAO,NR_LICITACAO,ANO_LICITACAO,CD_TIPO_MODALIDADE,NR_PROCESSO,ANO_PROCESSO,TP_OBJETO,CD_TIPO_FASE_ATUAL,TP_LICITACAO,DS_OBJETO,VL_LICITACAO,NR_DOCUMENTO,DT_PROPOSTA,VL_TOTAL_PROPOSTA,TP_RESULTADO_PROPOSTA,NR_LOTE,NR_ITEM,NR_ITEM_ORIGINAL,DS_ITEM,QT_ITENS,SG_UNIDADE_MEDIDA,VL_UNITARIO_HOMOLOGADO,VL_TOTAL_HOMOLOGADO,TP_DOCUMENTO
71,53411,INST. DE PREV. E ASSIST. DOS SERV. MUNIC. DE N. HAMBURGO,7.0,2016,PRP,2016.52.300604,2016,COM,ADH,MPR,AQUISIÇÃO DE IMPRESSOS GRÁFICOS,26132.88,9630816000173,2016-04-26,17500.0,C,1,26,26,IMPRESSO: PRONTUÁRIO INDIVIDUAL 2ª PÁGINA (BLOCOS CONFORME DESCRIÇÃO DO EDITAL TOTALIZANDO 100 FOLHAS),10.0,UN,13.5,135.00,J
72,53411,INST. DE PREV. E ASSIST. DOS SERV. MUNIC. DE N. HAMBURGO,7.0,2016,PRP,2016.52.300604,2016,COM,ADH,MPR,AQUISIÇÃO DE IMPRESSOS GRÁFICOS,26132.88,9630816000173,2016-04-26,17500.0,C,1,6,6,IMPRESSO: CAPA PROCESSO CONTÁBIL,60.0,UN,1.67,100.20,J
73,53411,INST. DE PREV. E ASSIST. DOS SERV. MUNIC. DE N. HAMBURGO,7.0,2016,PRP,2016.52.300604,2016,COM,ADH,MPR,AQUISIÇÃO DE IMPRESSOS GRÁFICOS,26132.88,9630816000173,2016-04-26,17500.0,C,1,35,35,IMPRESSO: SOLICITAÇÃO DE ATENDIMENTO ADULTO PSICOLOGIA (BLOCOS CONFORME DESCRIÇÃO DO EDITAL TOTALIZANDO 100 FOLHAS),5.0,UN,12.2,61.00,J
74,53411,INST. DE PREV. E ASSIST. DOS SERV. MUNIC. DE N. HAMBURGO,7.0,2016,PRP,2016.52.300604,2016,COM,ADH,MPR,AQUISIÇÃO DE IMPRESSOS GRÁFICOS,26132.88,9630816000173,2016-04-26,17500.0,C,1,10,10,IMPRESSO: CONTROLE PARA REVISÃO DE SERVIÇOS PRESTADOS (BLOCOS CONFORME DESCRIÇÃO DO EDITAL TOTALIZANDO 50 FOLHAS),50.0,UN,3.9,195.00,J
75,53411,INST. DE PREV. E ASSIST. DOS SERV. MUNIC. DE N. HAMBURGO,7.0,2016,PRP,2016.52.300604,2016,COM,ADH,MPR,AQUISIÇÃO DE IMPRESSOS GRÁFICOS,26132.88,9630816000173,2016-04-26,17500.0,C,1,24,24,IMPRESSO: PROTOCOLO (BLOCOS CONFORME DESCRIÇÃO DO EDITAL TOTALIZANDO 50 FOLHAS),45.0,UN,1.64,73.80,J
76,53411,INST. DE PREV. E ASSIST. DOS SERV. MUNIC. DE N. HAMBURGO,7.0,2016,PRP,2016.52.300604,2016,COM,ADH,MPR,AQUISIÇÃO DE IMPRESSOS GRÁFICOS,26132.88,9630816000173,2016-04-26,17500.0,C,1,5,5,IMPRESSO: CAPA PROCESSO AZUL,4200.0,UN,0.401,1684.20,J
77,53411,INST. DE PREV. E ASSIST. DOS SERV. MUNIC. DE N. HAMBURGO,7.0,2016,PRP,2016.52.300604,2016,COM,ADH,MPR,AQUISIÇÃO DE IMPRESSOS GRÁFICOS,26132.88,9630816000173,2016-04-26,17500.0,C,1,30,30,IMPRESSO: REQUERIMENTO (BLOCOS CONFORME DESCRIÇÃO DO EDITAL TOTALIZANDO 500 FOLHAS),45.0,UN,3.75,168.75,J
78,53411,INST. DE PREV. E ASSIST. DOS SERV. MUNIC. DE N. HAMBURGO,7.0,2016,PRP,2016.52.300604,2016,COM,ADH,MPR,AQUISIÇÃO DE IMPRESSOS GRÁFICOS,26132.88,9630816000173,2016-04-26,17500.0,C,1,9,9,IMPRESSO: CONTROLE DE PRESSÃO E GLICOSE (BLOCOS CONFORME DESCRIÇÃO DO EDITAL TOTALIZANDO 50 FOLHAS),10.0,UN,6.0,60.00,J
79,53411,INST. DE PREV. E ASSIST. DOS SERV. MUNIC. DE N. HAMBURGO,7.0,2016,PRP,2016.52.300604,2016,COM,ADH,MPR,AQUISIÇÃO DE IMPRESSOS GRÁFICOS,26132.88,9630816000173,2016-04-26,17500.0,C,1,14,14,IMPRESSO: FICHA CADASTRAL (BLOCOS CONFORME DESCRIÇÃO DO EDITAL TOTALIZANDO 50 FOLHAS),10.0,UN,8.4,84.00,J
80,53411,INST. DE PREV. E ASSIST. DOS SERV. MUNIC. DE N. HAMBURGO,7.0,2016,PRP,2016.52.300604,2016,COM,ADH,MPR,AQUISIÇÃO DE IMPRESSOS GRÁFICOS,26132.88,9630816000173,2016-04-26,17500.0,C,1,28,28,IMPRESSO: RECIBO DE TESOURARIA (BLOCOS CONFORME DESCRIÇÃO DO EDITAL TOTALIZANDO 100 FOLHAS),20.0,UN,8.0,160.00,J
81,45001,CM DE CAXIAS DO SUL,7.0,2016,PRP,11,2016,COM,ADH,MPR,Aquisição de purificador de água refrigerado.,6750.0,9083073000169,2016-04-28,4999.98,C,1,1,1,Purificador/bebdouro de água refrigerado.,6.0,UN,833.33,4999.98,J
82,59400,PM DE SÃO PEDRO DO SUL,13.0,2016,PRP,1058,2016,COM,ADH,MPR,AQUISIÇÃO DE UMA RETROESCAVADEIRA PARA PATRULHA AGRÍCOLA PARA SECRETARIA MUNICIPAL DA AGRICULTURA.,230000.0,1858750000161,2016-04-28,209900.0,C,1,1,1,AQUISIÇÃO DE UMA RETROESCAVADEIRA PARA PATRULHA AGRÍCOLA PARA SECRETARIA MUNICIPAL DA AGRICULTURA.,1.0,UN,209900.0,209900.00,J
83,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,157,157,Terminal Ponta lisa métrica reta 25mm p/ mang. 3/4,15.0,PC,12.8,192.00,J
84,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,156,156,Terminal Ponta lisa métrica reta 20mm p/ mang. 3/4,15.0,PC,12.0,180.00,J
85,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,155,155,Terminal Ponta lisa métrica reta 16mm p/ mang. 1/2,15.0,PC,8.0,120.00,J
86,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,154,154,Terminal Ponta lisa métrica reta 12mm p/ mang. 3/8,20.0,PC,7.1,142.00,J
87,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,153,153,Terminal Ponta lisa métrica reta 10mm p/ mang. 1/4,15.0,PC,6.1,91.50,J
88,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,152,152,Terminal Ponta lisa métrica reta 8mm p/ mang. 1/4,15.0,PC,5.0,75.00,J
89,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,151,151,Terminal Flange SAE Cod. 61  curvo 90º 1 1/2 p/ mang. 1 1/2,20.0,PC,35.34,706.80,J
90,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,150,150,Terminal Flange SAE Cod. 61  curvo 90º 1 1/4 p/ mang. 1 1/4,15.0,PC,47.0,705.00,J
91,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,149,149,Terminal Flange SAE Cod. 61  curvo 90º 1 1/4 p/ mang. 1,15.0,PC,55.92,838.80,J
92,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,148,148,Terminal Flange SAE Cod. 61  curvo 90º 1 p/ mang. 1,25.0,PC,38.8,970.00,J
93,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,147,147,Terminal Flange SAE Cod. 61  curvo 90º 1 p/ mang. 3/4,15.0,PC,37.34,560.10,J
94,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,145,145,Terminal Flange SAE Cod. 61  curvo 45º 1 1/2 p/ mang. 1 1/2,15.0,PC,35.0,525.00,J
95,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,146,146,Terminal Flange SAE Cod. 61  curvo 90º 3/4 p/ mang. 3/4,20.0,PC,35.01,700.20,J
96,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,144,144,Terminal Flange SAE Cod. 61  curvo 45º 1 1/4 p/ mang. 1 1/4,20.0,PC,28.9,578.00,J
97,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,143,143,Terminal Flange SAE Cod. 61  curvo 45º 1 1/4 p/ mang. 1,25.0,PC,26.1,652.50,J
98,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,142,142,Terminal Flange SAE Cod. 61  curvo 45º 1 p/ mang. 1,20.0,PC,23.0,460.00,J
99,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,186,186,TUBO DE ACO COM CURVATURA DE 180º - DIAMETRO 25X19,100.0,M,75.0,7500.00,J
100,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,185,185,TUBO DE ACO COM CURVATURA DE 90º - DIAMETRO 25X19,100.0,M,70.0,7000.00,J
101,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,184,184,TUBO DE ACO COM CURVATURA DE 180º - DIAMETRO 20X15,100.0,M,23.0,2300.00,J
102,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,183,183,TUBO DE ACO COM CURVATURA DE 90º - DIAMETRO 20X15,100.0,M,45.0,4500.00,J
103,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,182,182,TUBO DE ACO COM CURVATURA DE 180º - DIAMETRO 16X11,100.0,M,70.0,7000.00,J
104,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,181,181,TUBO DE ACO COM CURVATURA DE 90º - DIAMETRO 16X11 ,100.0,M,65.0,6500.00,J
105,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,180,180,TUBO DE ACO COM CURVATURA DE 180º - DIAMETRO 12X8,50.0,M,35.0,1750.00,J
106,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,179,179,TUBO DE ACO COM CURVATURA DE 90º - DIAMETRO 12X8,50.0,M,32.0,1600.00,J
107,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,178,178,TUBO DE ACO COM CURVATURA DE 180º - DIAMETRO 10X6,50.0,M,30.0,1500.00,J
108,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,141,141,Terminal Flange SAE Cod. 61  curvo 45º 1 p/ mang. 3/4,20.0,PC,21.45,429.00,J
109,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,140,140,Terminal Flange SAE Cod. 61  curvo 45º 3/4 p/ mang. 3/4,20.0,PC,18.13,362.60,J
110,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,139,139,Terminal Flange reto SAE Cod. 61 1 1/2 p/ mang. 1 1/2,20.0,PC,23.38,467.60,J
111,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,138,138,Terminal Flange reto SAE Cod. 61 1 1/4 p/ mang. 1 1/4 ,30.0,PC,46.42,1392.60,J
112,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,137,137,Terminal Flange reto SAE Cod. 61 1 1/4 p/ mang. 1,15.0,PC,40.0,600.00,J
113,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,136,136,Terminal Flange reto SAE Cod. 61 1” p/ mang. 1,40.0,PC,30.0,1200.00,J
114,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,135,135,Terminal Flange reto SAE Cod. 61 1” p/ mang. 3/4,30.0,PC,29.9,897.00,J
115,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,134,134,Terminal Flange reto SAE Cod. 61 3/4 p/ mang. 3/4,20.0,PC,26.78,535.60,J
116,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,133,133,Terminal Macho fixo nptf  1 x 11 – 1/2  p/ mang. 1,10.0,PC,29.9,299.00,J
117,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,132,132,Terminal Macho fixo nptf  1 x 11 – 1/2  p/ mang. 3/4,10.0,PC,26.0,260.00,J
118,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,131,131,Terminal Macho fixo nptf  3/4 x 14 p/ mang. 3/4,20.0,PC,16.9,338.00,J
119,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,130,130,Terminal Macho fixo nptf  3/4 x 14 p/ mang. 5/8,20.0,PC,14.3,286.00,J
120,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,129,129,Terminal Macho fixo nptf  1/2 x 14 p/ mang. 1/2,20.0,PC,9.88,197.60,J
121,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,128,128,Terminal Macho fixo nptf  1/2 x 14 p/ mang. 3/8,10.0,PC,8.71,87.10,J
122,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,177,177,TUBO DE ACO COM CURVATURA DE 90º - DIAMETRO 10X6 ,50.0,M,27.0,1350.00,J
123,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,176,176,"Proteção para Mangueira  1” fabricada em Polietileno, na cor preta – Mola Plástica 1”",150.0,M,8.0,1200.00,J
124,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,175,175,"Proteção para Mangueira 3/4  fabricada em Polietileno, na cor preta – Mola Plástica 3/4",100.0,M,7.35,735.00,J
125,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,174,174,"Proteção para Mangueira  5/8  fabricada em Polietileno, na cor preta – Mola Plástica 5/8",200.0,M,6.8,1360.00,J
126,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,173,173,"Proteção para Mangueira 1/2   fabricada em Polietileno, na cor preta – Mola Plástica 1/2",100.0,M,6.5,650.00,J
127,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,172,172,"Proteção para Mangueira 3/8   fabricada em Polietileno, na cor preta – Mola Plástica 3/8",150.0,M,6.0,900.00,J
128,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,171,171,"Proteção para Mangueira 1/4   fabricada em Polietileno, na cor preta – Mola Plástica 1/4",300.0,M,4.0,1200.00,J
129,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,170,170,Válvula direcional 1/4 duplo solenóide 24vcc.,15.0,UN,138.0,2070.00,J
130,45004,CIA. DE DESENV. DE CAXIAS DO SUL,33.0,2016,PRP,033,2016,COM,ADH,MPR,Contratação de empresa para fornecimento de componentes para condução de fluidos hidráulicos de alta pressão para caminhões basculantes compactadores de lixo e equipamentos pesados pelo período de 12 (doze) meses.,467293.65,8323450000127,2016-04-29,310817.1,C,1,169,169,Válvula direcional 5/2v solenóide 24vcc.,10.0,UN,137.0,1370.00,J
